순번,STATION_NM,GPS_X,GPS_Y,MAP_X,MAP_Y,STATION_ID,MOBILE_NO
35578,부곡3리마을회관,12649.999,3748.323,185325.3076,478414.5161,229002554,30511
35579,전원마을,12654.44,3711.045,191774.8446,409448.6475,233002056,55026
35580,덕계역,12703.423,3749.09,205027.6222,479822.8371,235523130,
35581,지앤산부인과,12706.668,3659.988,209894.4952,388999.3548,214001690,48355
35582,세종초등학교.예일아파트,12738.231,3716.774,256512.1408,420232.3122,237001180,42116
35583,벽산아파트,12702.816,3714.313,204168.2029,415490.8037,203000422,4409
35584,작전주유소,12636.534,3714.344,165300.1943,415619.3436,217000741,18733
35585,신철원공영버스,12718.502,3808.706,227031.237,516151.3915,262500090,
35586,장애인종합복지관,12650.78,3728.765,186411.6672,442233.642,213000360,14358
35587,사릉역.진건파출소,12710.685,3739.067,215719.2445,461294.4154,222001432,49374
35588,주공마트,12645.307,3728.859,178343.2737,442425.0629,166000880,40880
35589,갈산동아아파트,12643.766,3730.691,176081.581,445819.7778,166000567,40567
35590,은빛5단지.국사봉,12650.318,3738.578,185761.9827,460386.7234,218001327,58351
35591,덕은동종점,12652.487,3734.862,188940.7029,453505.7948,218000603,19438
35592,새기쁨교회,12713.475,3735.433,219838.6867,454581.3431,222001858,49670
35593,굿스틸,12642.174,3719.391,173670.1985,424925.1112,224001021,25961
35594,무대고개,12712.322,3737.373,218133.9969,458165.7971,222001758,49590
35595,신현3리,12709.477,3721.638,213995.4531,429050.1781,234001140,54123
35596,태을초등학교,12655.626,3722.284,193545.3672,430236.0579,225000238,26229
35597,청수타워,12645.055,3725.366,177955.7392,435963.9003,165000900,39900
35598,세진전사앞,12659.773,3753.211,199671.7688,487444.228,235001439,53511
35599,누읍동휴먼시아,12703.136,3708.511,204646.5571,404758.823,223000463,24250
35600,문호1동,12648.2,3715.775,182558.3401,418212.9576,233003074,
35601,한신아파트,12657.058,3712.974,195650.2693,413014.6468,233002055,55589
35602,오도1리마을회관,12643.714,3744.902,176081.5261,472108.5293,229001698,30700
35603,신일아파트정문(마을),12702.641,3743.378,203884.0782,469254.5741,207510600,
35604,한화아파트,12646.022,3736.152,179431.965,455913.0481,232000568,35518
35605,동천초등학교,12705.65,3720.615,208347.9128,427151.2812,228001843,56706
35606,탁구장앞,12652.758,3735.812,189345.1121,455264.3607,218001288,57511
35607,자이더빌리지4단지,12638.49,3738.029,168359.6922,459421.005,232000990,35943
35608,현대그린빌라,12649.879,3739.824,185117.5568,462690.8764,218000945,57211
35609,가람마을,12703.536,3716.328,205230.6248,419218.0472,203000426,4413
35610,도청오거리,12700.504,3716.192,200748.5309,418965.7132,202000183,3258
35611,보람아파트정문,12703.864,3739.875,205686.3332,462776.0526,110900077,11567
35612,쌍송1리앞,12647.547,3711.407,181573.8698,410135.2498,233002139,55181
35613,조안면.복지회관,12718.766,3733.488,227639.4704,451005.4881,222001458,49407
35614,원님마을.주공아파트,12637.446,3737.07,166816.4112,457652.6741,232000625,35621
35615,덕장교회,12659.665,3723.422,199508.1988,432339.3043,226000197,27192
35616,GS자이아파트,12703.17,3714.487,204690.9841,415812.2856,203000375,4361
35617,장곡슈퍼,12650.442,3743.947,185961.2752,470319.2087,229002507,31073
35618,남양동광뷰엘,12649.798,3712.511,184908.9723,412170.746,233003108,55435
35619,한미약품.푸르지오,12705.511,3712.554,208155.6175,412240.8113,233002442,55314
35620,수락리버시티2단지정문,12703.2,3741.413,204707.8845,465619.9812,207000569,8450
35621,계양센트레빌1단지,12644.936,3734.024,177822.0884,451981.3883,167000550,41550
35622,광교차고지,12704.735,3717.259,207000.8142,420942.0968,203000253,4253
35623,동서남북교회,12709.004,3750.962,213212.1438,483294.242,236001252,40697
35624,신장2동행정복지센터.에코타운,12712.867,3732.513,218956.2674,449177.6168,227000488,28100
35625,창원종합버스터미널,12838.353,3514.215,349215.907,194609.4658,379500100,
35626,원예연구소,12658.363,3715.805,197583.251,418249.7982,201000532,2301
35627,옥빛마을14.15단지,12649.984,3737.724,185267.9896,458808.3319,218001001,57266
35628,별천유원지,12732.868,3755.982,248162.5041,492711.5864,239000764,44784
35629,본마을,12703.073,3727.199,204535.8048,439327.4704,121000240,22316
35630,석실,12712.95,3735.921,219063.8546,455480.8671,222001747,49579
35631,청산골프연습장,12705.793,3802.22,208479.7297,504114.7483,238000564,43654
35632,둥지박물관,12719.419,3708.32,228759.1678,404453.4948,228002124,47452
35633,구파발역.롯데몰,12655.118,3738.219,192821.7644,459713.8284,111001116,12112
35634,월드슈퍼앞,12636.983,3742.734,166177.8934,468132.5504,232515770,
35635,안촌말입구,12711.84,3758.564,217342.2744,497364.5108,236001350,40726
35636,선힐아파트,12730.626,3749.219,244946.1068,480182.0262,239000911,44867
35637,서탄119안전센터,12702.23,3706.38,203306.0022,400817.6615,214001946,15780
35638,상황2리마을회관,12731.67,3714.117,246841.3935,415257.565,237001361,52253
35639,상가단지,12645.414,3748.735,178597.4734,479192.7883,229001684,30033
35640,가장동,12702.311,3709.556,203424.0651,406691.6179,223000476,24010
35641,노블하우스.기업은행연수원,12706.703,3713.586,209917.6459,414151.7219,228003322,56367
35642,동남대후문.주공8단지,12659.183,3717.967,198795.624,422249.6047,200000369,1342
35643,엑스포빌리지9단지,12638.664,3724.061,168517.8124,433581.5169,164000482,38482
35644,2단지라이프아파트앞,12650.219,3738.757,185616.5001,460719.398,218001009,57274
35645,마정교회,12645.923,3753.076,179364.1325,487220.0097,229002398,31054
35646,쌍림,12814.404,3540.619,312267.9598,242913.0408,367500130,
35647,광탄삼거리,12650.775,3746.973,186460.2615,475916.4544,229002584,30928
35648,양정,12809.822,3630.649,304244.72,335356.2291,358500010,
35649,연흥교회,12655.275,3734.352,193046.6738,452559.9113,112000421,13332
35650,평궁사거리,12704.667,3658.512,206927.9473,386266.7436,214001623,48692
35651,동천자이2차,12705.557,3720.52,208209.4408,426975.693,228001847,56709
35652,문경버스터미널,12806.447,3644.008,298923.9015,360007.2144,359500150,
35653,이산포상회,12643.288,3739.792,175428.376,462657.6855,219000870,58078
35654,개군농협,12732.257,3725.641,247588.3721,436578.5076,240001194,46635
35655,포승삼부르네상스2단지,12650.755,3659.489,186285.0969,388082.4674,214000892,48969
35656,연천당포성,12659.287,3801.422,198961.2889,502634.6801,238000605,43692
35657,구룡마을입구,12708.281,3659.915,212287.793,388866.5529,214001673,48728
35658,보평초.중고(마을),12707.017,3723.795,210359.2073,433035.7962,206000797,7679
35659,향교마을,12642.077,3738.719,173640.5216,460678.4143,232000751,35663
35660,포일자이아파트사거리,12658.599,3723.062,197934.8609,431672.753,226000342,27228
35661,복정동복정교회,12707.782,3728.008,211477.1015,440830.2119,204000319,5305
35662,화훼단지,12643.604,3740.649,175896.8402,464241.0603,219000768,20719
35663,개나리아파트.탑건빌리지,12702.376,3704.576,203524.5698,397480.1273,214001710,15112
35664,울어리,12656.835,3751.743,195358.7574,484727.1484,235001353,53070
35665,미도아파트(마을),12702.616,3743.506,203848.1783,469491.1213,207000596,8434
35666,롯데백화점(중),12708.676,3736.156,212772.7044,455904.8258,221000266,22248
35667,향남주공18단지,12653.86,3705.93,190905.4049,399989.8477,233002472,55481
35668,신봉사거리,12704.655,3719.425,206880.3757,424949.2843,228003389,56410
35669,도둔초등학교,12703.325,3748.801,204884.147,479287.4264,235001171,53820
35670,어린이교통공원,12647.638,3738.582,181820.1328,460402.4128,219000657,20635
35671,금암주택단지입구,12703.048,3710.182,204515.1656,407850.5615,223000364,24320
35672,금당1리마을회관,12644.547,3711.508,177135.3047,410331.9596,233002596,55456
35673,쌍용아파트,12708.706,3739.196,212808.4404,461528.4612,222001972,49357
35674,벽산.이삭아파트,12643.23,3727.85,175276.5947,440566.6188,165000453,39453
35675,대한적십자교육원,12658.903,3711.79,198379.6378,410822.4441,233002492,55447
35676,서원컴텍,12659.191,3751.207,198817.8506,483735.9996,235001459,53455
35677,SK아파트형공장,12710.444,3726.11,215408.4991,437325.74,205000240,6351
35678,아랫말,12654.62,3740.662,192093.9852,464233.4929,218001018,57283
35679,용인공용터미널(시외),12712.585,3713.96,218616.3727,414857.6186,228003088,47948
35680,성산기도원,12733.358,3756.064,248880.5609,492867.4152,239000763,44783
35681,성호아파트후문,12705.948,3718.125,208792.7907,422545.7404,228003245,56290
35682,웅선비지네스,12651.886,3745.06,188085.3024,472373.4299,229002848,31609
35683,아현역(중),12657.265,3733.435,195975.8344,450861.7777,113000477,14068
35684,수참천,12638.026,3741.624,167703.0576,466073.7514,232000793,35065
35685,운정데이케어센터앞,12646.011,3742.634,179445.8956,467903.7632,229000191,31909
35686,금호어울림.현촌초교,12707.955,3700.083,211804.6252,389176.3409,214001640,48703
35687,김포공항국내선(4번홈),12648.265,3733.515,182718.3054,451021.8974,115000603,16829
35688,쌍동교입구,12718.227,3722.227,226911.7735,430172.4194,234001096,54068
35689,한성백제박물관,12707.162,3730.93,210556.692,446233.7731,123000584,24233
35690,사레기,12710.142,3731.954,214944.542,448135.5476,227000533,28336
35691,흑석역.흑석동빗물펌프장,12657.799,3730.502,196759.8178,445435.8759,119000032,20125
35692,왜관북부버스정류장,12823.934,3559.827,326140.082,278630.0562,369500190,
35693,루원시티사거리,12640.561,3731.544,171365.3864,447411.9574,168001077,89077
35694,6.7단지.현대상가,12659.965,3725.83,199952.1205,436793.9405,220000094,21034
35695,힐스테이트평택2차,12705.25,3700.521,207789.9858,389982.4779,214002099,48958
35696,중간내유동,12650.881,3743.236,186603.5907,469002.7064,218000677,19597
35697,항동하버라인3단지,12649.375,3728.741,184339.847,442193.4603,116000633,17359
35698,시괭이,12732.636,3720.998,248197.132,427993.2655,237001268,52211
35699,명인제약,12652.013,3709.6,188178.0513,406779.8714,233002775,55647
35700,갈매스타힐스후문,12707.17,3737.742,210551.8606,458834.5903,221000353,22284
35701,대신철강,12639.414,3735.377,169700.2024,454510.0271,168000859,42859
35702,가현2리,12635.643,3740.872,164193.9733,464696.4168,232000898,35848
35703,한라마을.금강주공아파트,12645.709,3730.514,178944.2986,445485.224,210000500,11573
35704,동화1차아파트,12658.976,3747.06,198500.057,476066.277,235001341,53570
35705,서수원공용버스터미널,12658.224,3716.93,197378.5608,420330.9229,201000497,2900
35706,경기광주역2번출구,12715.181,3723.965,222406.5885,433373.2752,234001203,54184
35707,텃바위,12727.128,3757.786,239736.4504,496003.0968,239000851,44818
35708,문봉삼거리,12649.355,3742.461,184358.818,467572.1057,219000835,58043
35709,성원아파트,12658.533,3717.035,197835.2471,420525.1432,201000506,2246
35710,행신역,12650.101,3736.775,185436.1338,457051.983,218001019,19369
35711,평촌공업고등학교,12657.744,3722.432,196672.5972,430508.224,209000315,10279
35712,김량장역,12711.861,3714.251,217543.6979,415393.9878,228001331,47354
35713,월드컵파크2단지.에스플렉스센터,12653.438,3734.516,190343.0925,452866.4626,113000027,14117
35714,용수1리전원마을입구,12718.087,3723.226,226699.7682,432018.2259,234001024,54032
35715,납덕골,12653.789,3720.599,190830.2801,427122.0761,225000289,26270
35716,야당5리마을회관앞,12645.741,3742.361,179046.685,467399.2482,229002833,31899
35717,산성빌라,12700.336,3747.339,200497.7236,476581.7695,235001737,53084
35718,대준,12645.468,3735.11,178610.6478,453987.3957,232599998,
35719,군량굴,12654.219,3746.079,191514.3044,474255.397,229001528,31648
35720,중앙하이츠아파트,12647.967,3739.637,182307.4925,462352.1488,219001044,58246
35721,백미리입구,12642.042,3709.094,173415.1331,405878.7279,233002237,55137
35722,사곳입구,12642.467,3709.814,174047.1616,407209.2425,233002300,55214
35723,정읍시외버스터미널,12650.721,3534.365,185981.4923,230652.508,309500010,
35724,영통아이파크캐슬1단지,12702.777,3714.514,204109.9271,415863.2005,203000221,4215
35725,고양동산초등학교.창릉동행정복지센터,12653.157,3738.768,189938.4339,460732.2751,218000641,19573
35726,찬우물마을,12647.692,3725.566,181846.9891,436325.3863,224000933,25933
35727,천등1리.등굴,12642.416,3713.988,173995.6662,414929.8868,233002592,
35728,무대고개,12712.317,3737.37,218126.9871,458159.4103,222001759,49591
35729,배곧센텀베이,12644.139,3722.952,176590.6239,431501.9915,224001075,59022
35730,용미4리제2묘지입구,12653.047,3744.123,189788.4196,470639.1031,229002851,31596
35731,신림,12804.901,3713.767,295996.889,415027.1673,251500050,
35732,롯데마트,12658.136,3717.894,197249.2377,422115.1262,200000398,1371
35733,신원당500단지,12650.202,3739.105,185592.4536,461362.4543,218000920,57186
35734,개리촌마을회관,12711.65,3657.336,217295.995,384105.218,231001344,33788
35735,전촌마을,12649.091,3742.952,183972.7613,468482.3125,219514970,
35736,미사2동행정복지센터,12711.093,3734.042,216336.8972,451999.8386,227000484,28484
35737,부구리,12740.138,3711.586,259398.301,410653.9863,237001326,52124
35738,대명구름채아파트.경기중앙교회,12658.002,3721.657,197052.7161,429074.5954,226000221,27217
35739,송촌아파트,12658.052,3718.432,197124.2024,423110.093,200000330,1303
35740,정곡경로당건너편,12651.975,3717.471,188143.4649,421340.4685,216000728,17344
35741,두보아파트,12712.946,3714.133,219149.6397,415178.3085,228003111,56159
35742,면목신우아파트,12704.786,3734.838,207049.6627,453459.5141,106000026,7120
35743,부천로지스틱스파크,12646.497,3731.721,180110.2662,447714.5653,212000319,13372
35744,갈현삼거리,12643.481,3746.3,175743.8773,474692.9468,229001739,31016
35745,민락동차고지,12707.132,3744.967,210480.3513,472199.3702,207000524,8366
35746,용인동부경찰서,12710.793,3714.478,215964.6587,415810.1071,228002099,47760
35747,한산2리.수부마을,12658.206,3703.077,197342.502,394706.6337,214001766,15364
35748,지하철6호선화랑대역,12705.155,3737.174,207588.9217,457781.1337,106000199,7294
35749,코원에너지서비스,12704.563,3729.89,206728.6431,444306.6774,122000397,23520
35750,발산역(중),12650.256,3733.513,185654.8022,451018.308,115000893,16017
35751,고잔마을,12641.401,3707.519,172455.5864,402968.6837,233002540,36489
35752,한신대스쿨버스정류장,12701.154,3711.686,201710.082,410631.76,223000295,24343
35753,김포시청,12642.953,3736.971,174918.5544,457439.6416,232000830,35777
35754,꿈빛나래청소년문화의집,12703.861,3709.546,205718.7273,406673.3485,223000485,24218
35755,금화초교1단지,12646.112,3745.342,179605.7537,472912.4299,229002346,30376
35756,대원3리경로당앞,12648.789,3743.591,183531.6399,469664.4408,229002641,30225
35757,석탄2리마을회관,12638.789,3743.345,168836.623,469252.5674,232516540,
35758,BA펜션,12723.554,3709.392,234874.3956,406458.9831,228002003,47925
35759,덕흥주유소앞,12706.333,3740.896,209314.5871,464668.3567,222001449,49383
35760,오리마을,12659.483,3747.678,199245.4627,477209.4177,235001265,53621
35761,수능2리.장수마을,12723.356,3734.78,234388.7028,453419.0776,240001120,45930
35762,수기마을입구,12646.25,3735.847,179765.3725,455347.4562,232512100,
35763,하우고개,12625.1,3740.051,148684.0132,463259.7772,169000577,43577
35764,은강교회,12650.742,3737.326,186382.2361,458069.9946,218000748,57014
35765,두곡리입구,12658.581,3751.914,197922.7362,485045.4407,235001661,53245
35766,영흥빌라,12650.784,3737.427,186444.1429,458256.8122,218000747,57013
35767,해링턴플레이스5단지,12700.518,3722.224,200768.4038,430122.3581,226000411,27402
35768,단독택지,12703.392,3702.601,205031.8269,393828.0786,214001294,48675
35769,손곡중학교,12705.621,3720.063,208305.9282,426129.5126,228002046,47956
35770,무극공용버스터미널,12735.833,3659.533,253167.7806,388316.9726,281500090,
35771,둥지앞,12656.921,3742.138,195477.7834,466962.0827,235001321,39876
35772,중곡아파트,12704.67,3733.976,206880.4531,451865.49,104000029,5122
35773,센트럴자이1단지(중),12705.838,3700.998,208661.598,390866.6053,214001416,48966
35774,대림e편한세상후문,12640.841,3739.504,171827.7071,462136.3231,232000775,35682
35775,한솔리치빌5단지,12711.911,3732.012,217550.0763,448247.667,227000692,28539
35776,한국자원재생공사,12651.044,3746.249,186852.1177,474576.1364,229002868,31578
35777,장덕2통.현대자동차연구소,12648.708,3710.222,183288.8348,407938.7508,233002922,55473
35778,진흥아파트,12708.315,3715.658,212296.2656,417986.9688,228003348,56571
35779,신한빌딩,12645.014,3725.448,177895.755,436117.0267,165000901,39901
35780,원흥역8번출구.방송통신대앞,12652.547,3739.013,189042.116,461187.6466,218000698,19613
35781,삼호종합버스터미널,12628.642,3444.764,152141.5953,139050.1762,338500020,
35782,명일역1번출구.명일전통시장,12708.643,3733.021,212732.7719,450105.5042,124000123,25234
35783,천주교공원묘지,12709.249,3719.265,213666.5025,424661.3175,228003032,56107
35784,마곡수명산파크7단지,12649.388,3732.954,184373.7776,449986.8558,115000302,16416
35785,구운동주민센터,12658.311,3716.597,197507.0691,419715.2329,201000518,2287
35786,김포한강3차푸르지오,12637.248,3738.494,166536.4359,460286.8495,232000849,35796
35787,국민연금공단,12640.204,3738.732,170886.0675,460710.3969,232000518,35313
35788,강남역도시에빛,12701.728,3729.689,202550.2015,443932.3785,121000937,22600
35789,가람중학교,12650.497,3737.371,186022.0712,458154.2406,218000967,57233
35790,후사2리앞,12656.211,3702.161,194382.5914,393012.5887,214002006,48590
35791,에버랜드(하차홈),12713.277,3717.146,219625.63,420752.6307,228003584,
35792,신내차량사업소입구,12706.139,3736.756,209036.801,457008.2186,106000442,7438
35793,메모리얼파크입구,12653.737,3725.979,190765.4345,437073.892,213508440,14338
35794,온천마을입구,12711.914,3732.84,217551.2023,449778.1875,227000495,28317
35795,느티마을3.4단지.한솔마을7단지,12706.855,3722.108,210124.1783,429913.8468,206000771,7672
35796,오뚜기식품,12656.625,3701.202,194997.6292,391239.6252,214001993,48573
35797,LG연구소후문,12657.24,3722.492,195928.2687,430619.9134,209000326,10290
35798,지애슈퍼,12651.615,3737.18,187665.1693,457798.1618,218001120,57360
35799,거산.대원아파트,12659.14,3714.838,198731.1803,416461.9779,201000549,2315
35800,현촌교회.현촌3길입구,12708.041,3700.141,211931.1359,389284.128,214001636,48699
35801,해링턴플레이스1단지,12700.311,3722.237,200462.1768,430146.9594,226000412,27403
35802,동두천보건소.대방노블랜드아파트,12703.115,3753.747,204571.1345,488437.4355,215000391,16390
35803,신기초등학교후문,12655.923,3720.328,193981.3653,426619.1223,225000260,26242
35804,항동하버라인3단지,12649.38,3728.748,184347.6081,442206.396,116000634,17360
35805,샘말,12702.673,3721.561,203949.9312,428898.3345,228003456,56477
35806,비호부대입구,12722.693,3715.805,233552.1955,418315.7874,230001538,51298
35807,까치말사거리(중),12644.045,3731.829,176499.2129,447923.3266,167000564,41564
35808,마산시외버스터미널,12835.04,3514.36,344184.966,194796.3102,380500070,
35809,나비마을삼거리,12637.253,3738.569,166543.0805,460425.6935,232000848,35795
35810,우미린더퍼스트.제일풍경채,12648.272,3726.435,182704.7589,437930.6846,224000011,25841
35811,허브힐스타운,12650.445,3739.392,185951.0383,461892.6479,218000848,19665
35812,서천마을1단지정문,12704.28,3714.422,206333.1358,415693.0404,242503070,
35813,에버힐스마을입구,12711.469,3716.763,216954.7034,420038.2866,228002077,47972
35814,흥선동행정복지센터,12701.839,3744.819,202705.6407,471920.3321,207000504,8524
35815,꽃뫼마을2단지.새노래명성교회,12712.11,3733.014,217839.5984,450101.5735,227000654,28460
35816,송곡리입구,12658.269,3707.593,197439.6061,403060.5974,233002158,55128
35817,가오대입구,12636.877,3739.297,165996.5712,461774.6908,232000661,35589
35818,지도초.중학교,12650.106,3737.642,185447.2909,458655.6052,218000976,57242
35819,아시아드대광로제비앙아파트,12640.109,3733.426,170711.5821,450896.2433,168001258,89258
35820,진건읍사무소입구,12710.504,3739.454,215451.2225,462009.6343,222001916,49772
35821,독곶이마을회관,12649.274,3739.232,184228.7957,461599.3769,218000921,57187
35822,태백시외버스터미널,12859.139,3710.622,376349.4038,410506.3421,254500030,
35823,송내역A,12645.241,3729.269,178248.8005,443182.7819,210000568,11555
35824,동두천시청,12703.662,3754.179,205372.1784,489236.9909,215000415,16353
35825,덕목리입구,12656.971,3657.341,195506.726,384097.7896,214001615,48684
35826,14단지상가,12703.57,3740.187,205252.9944,463353.5831,110900017,11540
35827,수락산입구,12706.578,3742.471,209672.0206,467582.3943,222001677,49553
35828,강촌,12738.007,3749.132,255779.3562,480087.0272,250500310,
35829,고포3리.구랫골,12640.735,3713.816,171509.2322,414618.6098,233002896,
35830,마른개울,12710.32,3740.439,215177.4157,463830.3108,222001462,49412
35831,이화노인회앞,12658.5,3719.227,197787.844,424580.6898,200000363,1336
35832,복정동외국인학교후문,12707.749,3728.009,211428.784,440832.1198,204000306,5279
35833,내포신도시버스정류소,12640.235,3639.463,170549.1733,351082.3461,297500110,
35834,방축리.국제병원,12702.949,3700.938,204377.0122,390751.1134,214000002,48396
35835,성안고사거리,12650.725,3718.214,186297.9258,422716.6641,216000721,17331
35836,덕은동입구,12652.536,3734.9,189015.3086,453577.5771,218000606,19437
35837,영풍아파트,12654.309,3724.807,191606.1703,434904.9993,208000269,9246
35838,골프연습장,12719.464,3740.075,228625.2533,463193.4648,222001668,49739
35839,상화울관음사,12711.042,3731.973,216269.1081,448172.0969,227000559,28362
35840,캐널시티,12640.591,3738.472,171453.7825,460227.4436,232000838,35785
35841,한솔사우나,12659.527,3718.233,199304.697,422741.7203,200000352,1325
35842,지동초교,12701.421,3716.65,202102.7805,419813.7074,202000129,3204
35843,광성전자,12656.505,3722.608,194843.7679,430835.7481,225000462,26447
35844,롯데캐슬.복합문화센터,12704.246,3712.074,206285.5263,411351.466,233001968,37666
35845,덕은동마을,12652.848,3735.851,189476.889,455337.3649,218001289,57512
35846,성창그린빌리지,12717.568,3714.214,225984.9227,415347.3128,228002096,47982
35847,가곡1리,12704.986,3706.8,207389.0826,401596.6153,214001886,15379
35848,국제대학,12704.8,3703.969,207118.0218,396359.4628,214001742,15271
35849,전주월드컵경기장,12703.733,3551.987,205619.6674,263229.4201,306500090,
35850,노인정앞,12647.286,3745.712,181331.8225,473592.9885,229002360,31002
35851,근로자아파트,12647.933,3720.374,182181.1855,426719.9043,217000706,18649
35852,벽산아파트,12706.494,3718.068,209599.0424,422440.5362,228003159,56203
35853,이천버스공영차고지,12726.617,3715.547,239355.386,417863.3441,230000344,32693
35854,신대리입구,12720.222,3721.218,229864.4025,428314.2745,234001129,54110
35855,어하마을,12706.53,3748.594,209587.3818,478908.4668,235001252,53849
35856,문곡,12825.874,3715.145,326981.8813,417986.8552,259500030,
35857,오룡마을,12711.218,3739.494,216501.7174,462085.1033,222001128,23630
35858,돌모루,12658.941,3750.371,198447.0291,482187.3941,235001480,53491
35859,6.7단지.현대상가,12659.925,3725.835,199892.4546,436803.3696,220000100,21091
35860,열린문교회,12654.3,3724.079,191591.181,433558.7715,208000368,9332
35861,수락산역,12703.331,3740.623,204901.9082,464158.9421,110900117,11922
35862,목감호수품애.중흥S클래스,12650.549,3722.444,186050.7846,430541.6922,224000876,25894
35863,경신리,12659.423,3751.497,199153.0885,484278.9217,235000749,39952
35864,덕산중학교.오정대공원,12647.613,3731.755,181755.7141,447772.8536,212000347,13374
35865,능산2리,12646.4,3749.752,180048.8931,481070.4672,229001820,30119
35866,e편한세상평택용이.평택남산교회앞,12708.568,3700.09,212713.1586,389190.9812,214001602,48640
35867,예닮요양병원,12708.351,3732.112,212305.4988,448421.8275,124000132,25243
35868,정발중학교,12646.897,3739.538,180733.4458,462173.8148,219000993,20604
35869,영지,12642.415,3709.69,173970.5606,406979.2297,233002235,55136
35870,거룩한빛비젼교회,12653.625,3725.679,190598.765,436519.5383,213508680,
35871,가정(루원시티)역(중),12640.465,3731.478,171222.9541,447291.7015,168001050,89050
35872,덕은동입구,12652.529,3734.905,189002.1011,453586.4951,218000605,19497
35873,상록마을라이프아파트,12706.687,3721.815,209876.3727,429372.9502,206000809,7691
35874,벽산3단지앞,12655.001,3727.169,192630.8912,439274.1853,117900114,18510
35875,구선동회관,12716.818,3736.476,224753.6873,456523.5391,222001784,49703
35876,부대앞,12652.345,3735.557,188736.4385,454794.1934,218000613,19522
35877,신봉동.광교산등산로입구,12702.804,3720.047,204144.0861,426096.9976,228003368,56389
35878,개명초교,12651.161,3728.94,186973.4778,442556.9743,116900178,17807
35879,못골,12704.104,3754.52,206019.6339,489867.7978,215000419,16398
35880,삼남빌라앞,12646.417,3741.328,180036.246,465486.5732,219001145,58344
35881,신리입구,12704.652,3705.826,206895.82,399794.6227,214001962,15867
35882,더케이호텔후문,12702.06,3727.923,203041.4877,440665.3417,121900028,22435
35883,구장사거리앞,12653.601,3710.185,190530.3223,407860.3986,233002052,55003
35884,신산5리입구,12657.817,3754.113,196804.2254,489114.2442,235001683,53217
35885,주공아파트123동,12710.276,3727.67,215155.7253,440210.6956,205000326,6301
35886,서울과학기술대학교후문,12704.985,3737.866,207337.4204,459060.3991,110000693,11172
35887,죽전역,12706.414,3719.45,209477.4782,424996.3035,228003503,56524
35888,농협,12713.106,3658.679,219451.445,386593.4341,231001192,33835
35889,대순진리,12741.467,3716.778,261295.7051,420272.3217,237001302,52218
35890,안성맞춤아트홀,12716.801,3700.117,224926.8582,389268.742,231001289,34674
35891,삼산1리.원삼산,12745.846,3724.927,267646.5337,435395.7548,240001231,46626
35892,능골,12659.708,3755.334,199575.6255,491371.3009,235001699,53065
35893,도이1리,12656.017,3708.42,194104.9587,404591.4921,233002990,
35894,석남고가사거리,12640.346,3730.44,171041.5219,445371.6628,168000151,42151
35895,도하리마을회관,12700.722,3751.038,201063.4473,483423.6989,235001534,53364
35896,문발초등학교,12642.461,3743.708,174234.3633,469905.1655,229001705,31419
35897,삼화빌딩.이마트앞,12644.124,3720.699,176558.0591,427336.3692,224000857,25852
35898,대방노블랜드12단지.옥정중앙공원,12705.875,3749.248,208625.1714,480117.4084,235000850,39503
35899,개봉3동한솔정형외과,12651.376,3729.212,187292.0091,443059.2718,116900152,17919
35900,대전청사,12722.835,3621.471,234160.9275,317821.7165,185500020,
35901,경포교,12652.801,3800.234,189465.8114,500442.9709,238000642,43729
35902,공단사거리,12637.23,3735.432,166486.1026,454622.5337,168000995,42995
35903,양곡터미널,12637.569,3739.086,167012.5726,461381.1674,232000810,35719
35904,장덕동수라청,12647.894,3709.334,182080.4657,406300.3237,233002861,
35905,성금,12714.268,3722.49,221065.6583,430640.8708,234001152,54132
35906,성문아파트,12643.252,3726.952,175304.157,438905.9506,165000591,39591
35907,흥도동행정복지센터,12651.109,3738.695,186922.5754,460599.923,218001113,57354
35908,가좌마을.킴스.벽산A516동,12643.403,3741.458,175606.723,465739.4173,219000565,20532
35909,단내성지,12723.838,3713.246,235265.6422,413589.5724,230001513,51266
35910,한진교통,12705.931,3717.55,208768.7565,421482.3164,228003165,56209
35911,고현버스터미널,12837.438,3453.463,348452.5544,156210.9115,387500010,
35912,대한통운,12653.356,3740.239,190234.1644,463453.7266,218001114,57529
35913,양도중학교,12643.729,3736.232,176057.6268,456070.6105,232000801,35710
35914,영광아파트,12659.587,3716.771,199392.5495,420036.0216,202000166,3241
35915,신백현중학교.단독택지,12706.662,3723.119,209835.9564,431784.1978,206000704,7424
35916,신외2통.가래울,12648.702,3716.394,183302.4633,419356.0033,233002571,
35917,문학정보고입구,12641.177,3726.242,172239.0087,437602.1683,163000107,37107
35918,문곡4리,12700.511,3703.44,200760.0053,395378.8648,214001816,48799
35919,감북동행정복지센터,12709.677,3730.956,214262.3162,446287.005,227000603,28410
35920,신남2통,12647.973,3711.016,182203.2939,409410.483,233002819,
35921,고렴1리,12655.429,3703.508,193226.5917,395506.1411,214002000,48580
35922,덕천리,12652.32,3708.647,188630.6206,405016.6873,233002783,
35923,영등포소방서.타임스퀘어,12654.213,3731.098,191477.3707,446541.9741,118000511,19851
35924,꿈의궁전,12658.027,3744.975,197106.3837,472209.2272,235001092,53425
35925,복지골,12753.087,3731.624,278213.7185,447878.7257,258500020,
35926,용미주유소,12653.308,3743.923,190171.2598,470267.4804,229002849,31594
